PLAYER_ID,PLAYER_NAME_trad,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN_trad,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,TEAM_COUNT,SEASON,PLAYER_NAME_adv,MIN_adv,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG
1628408,PJ Dozier,PJ,1610612743,DEN,24.0,50,36,14,0.72,1088.465,148,355,0.417,47,149,0.315,42,66,0.636,35,147,182,92,46,31,22,25,86,71,385,193,854.4,0,0,812.0,1,2020-21,PJ Dozier,21.8,111.0,112.0,112.0,102.1,102.5,102.5,8.9,9.5,9.5,0.116,2.0,17.7,0.031,0.133,0.082,8.8,8.8,0.483,0.501,0.166,0.171,99.96,99.31,82.76,99.31,0.076,2242,3.0,7.1
1627783,Pascal Siakam,Pascal,1610612761,TOR,27.0,56,21,35,0.375,2006.025,437,961,0.455,73,246,0.297,249,301,0.827,95,310,405,250,130,64,37,63,174,254,1196,130,2230.0,13,1,2126.0,1,2020-21,Pascal Siakam,35.8,112.7,114.4,114.4,109.7,111.4,111.4,2.9,3.0,3.0,0.195,1.92,17.0,0.045,0.156,0.099,8.8,8.8,0.493,0.547,0.261,0.265,101.03,99.5,82.92,99.5,0.119,4161,7.8,17.2
1626192,Pat Connaughton,Pat,1610612749,MIL,28.0,69,44,25,0.638,1574.71,168,387,0.434,101,272,0.371,31,40,0.775,63,269,332,81,33,49,23,16,99,45,468,223,1170.9,0,0,1126.0,1,2020-21,Pat Connaughton,22.8,114.7,114.3,114.3,107.9,107.3,107.3,6.9,6.9,6.9,0.064,2.45,15.6,0.039,0.152,0.098,6.4,6.4,0.565,0.578,0.113,0.116,104.32,104.8,87.33,104.8,0.079,3431,2.4,5.6
201976,Patrick Beverley,Patrick,1610612746,LAC,32.0,37,25,12,0.676,832.4666666666667,93,220,0.423,56,141,0.397,36,45,0.8,29,90,119,76,34,29,28,10,108,51,278,147,671.8,0,0,643.0,1,2020-21,Patrick Beverley,22.5,115.7,115.7,115.7,106.3,106.7,106.7,9.4,9.0,9.0,0.123,2.24,21.6,0.037,0.108,0.073,9.7,9.7,0.55,0.58,0.146,0.148,98.22,98.05,81.71,98.05,0.066,1698,2.5,5.9
1627775,Patrick McCaw,Patrick,1610612761,TOR,25.0,5,2,3,0.4,33.37166666666667,1,1,1.0,0,0,0.0,3,3,1.0,1,2,3,4,0,2,0,0,6,2,5,-18,20.6,0,0,16.0,1,2020-21,Patrick McCaw,6.7,105.5,104.5,104.5,133.5,137.5,137.5,-28.0,-33.0,-33.0,0.19,0.0,66.7,0.027,0.071,0.046,0.0,0.0,1.0,1.078,0.026,0.031,95.13,94.21,78.51,94.21,0.057,67,0.2,0.2
202335,Patrick Patterson,Patrick,1610612746,LAC,32.0,38,26,12,0.684,581.6516666666666,72,165,0.436,40,112,0.357,13,17,0.765,19,56,75,29,11,14,8,6,45,17,197,23,385.5,0,0,385.0,1,2020-21,Patrick Patterson,15.3,111.4,111.2,111.2,109.5,109.1,109.1,1.8,2.1,2.1,0.069,2.64,13.6,0.032,0.093,0.063,5.2,5.2,0.558,0.571,0.135,0.139,99.56,99.85,83.21,99.85,0.066,1209,1.9,4.3
1630172,Patrick Williams,Patrick,1610612741,CHI,19.0,71,30,41,0.423,1983.3566666666663,255,528,0.483,54,138,0.391,91,125,0.728,66,261,327,99,98,64,46,49,126,109,655,-292,1427.9,3,0,1355.0,1,2020-21,Patrick Williams,27.9,106.2,106.3,106.3,112.8,113.5,113.5,-6.7,-7.1,-7.1,0.068,1.01,12.7,0.033,0.131,0.082,12.6,12.6,0.534,0.562,0.146,0.149,100.79,100.41,83.68,100.41,0.071,4151,3.6,7.4
201988,Patty Mills,Patty,1610612759,SAS,32.0,68,31,37,0.456,1684.7816666666668,252,611,0.412,161,429,0.375,71,78,0.91,18,98,116,162,66,42,3,18,81,91,736,27,1187.2,0,0,1265.0,1,2020-21,Patty Mills,24.8,107.7,107.8,107.8,106.5,106.4,106.4,1.2,1.4,1.4,0.142,2.45,18.7,0.01,0.053,0.032,7.6,7.6,0.544,0.57,0.177,0.182,102.0,101.97,84.97,101.97,0.079,3568,3.7,9.0
202331,Paul George,Paul,1610612746,LAC,31.0,54,38,16,0.704,1820.9416666666664,445,953,0.467,171,416,0.411,198,228,0.868,45,314,359,280,179,62,24,44,132,226,1259,432,2188.8,9,0,2241.0,1,2020-21,Paul George,33.7,117.2,118.3,118.3,106.3,107.0,107.0,10.9,11.3,11.3,0.239,1.56,18.6,0.026,0.171,0.101,11.9,11.8,0.557,0.598,0.296,0.302,98.31,97.55,81.29,97.55,0.145,3707,8.2,17.6
200794,Paul Millsap,Paul,1610612743,DEN,36.0,56,38,18,0.679,1162.245,191,401,0.476,49,143,0.343,71,98,0.724,76,186,262,98,51,51,36,26,111,93,502,102,1173.4,2,0,1085.0,1,2020-21,Paul Millsap,20.8,114.6,116.2,116.2,109.9,111.5,111.5,4.7,4.7,4.7,0.113,1.92,16.6,0.067,0.167,0.117,8.6,8.6,0.537,0.565,0.184,0.188,98.14,96.76,80.64,96.76,0.098,2339,3.4,7.2
1630194,Paul Reed,Paul,1610612755,PHI,22.0,26,17,9,0.654,177.28166666666667,42,78,0.538,0,6,0.0,4,8,0.5,30,31,61,12,12,10,13,11,29,7,88,36,236.2,1,0,207.0,1,2020-21,Paul Reed,6.8,106.2,107.5,107.5,98.0,96.3,96.3,8.2,11.2,11.2,0.107,1.0,11.5,0.147,0.172,0.159,11.5,11.4,0.538,0.54,0.208,0.216,101.79,102.07,85.06,102.07,0.132,374,1.6,3.0
1628778,Paul Watson,Paul,1610612761,TOR,26.0,27,13,14,0.481,296.6566666666667,38,82,0.463,30,64,0.469,5,8,0.625,4,41,45,17,9,6,3,9,36,9,111,-4,208.5,0,0,221.0,1,2020-21,Paul Watson,11.0,110.2,110.9,110.9,111.7,112.6,112.6,-1.5,-1.7,-1.7,0.081,1.89,15.2,0.012,0.129,0.07,8.0,8.1,0.646,0.649,0.133,0.136,102.55,101.77,84.81,101.77,0.071,632,1.4,3.0
1630202,Payton Pritchard,Payton,1610612738,BOS,23.0,66,33,33,0.5,1267.5583333333334,184,418,0.44,102,248,0.411,40,45,0.889,33,125,158,120,53,37,9,21,104,42,510,40,964.6,0,0,982.0,1,2020-21,Payton Pritchard,19.2,110.8,111.2,111.2,110.4,110.6,110.6,0.4,0.6,0.6,0.136,2.26,19.6,0.025,0.099,0.061,8.7,8.7,0.562,0.582,0.162,0.167,99.6,99.38,82.82,99.38,0.082,2636,2.8,6.3
1630173,Precious Achiuwa,Precious,1610612748,MIA,21.0,61,31,30,0.508,737.0833333333334,124,228,0.544,0,1,0.0,56,110,0.509,73,135,208,29,43,20,28,32,91,81,304,-116,698.1,3,0,637.0,1,2020-21,Precious Achiuwa,12.1,103.4,102.0,102.0,109.8,109.2,109.2,-6.4,-7.2,-7.2,0.064,0.67,8.3,0.097,0.174,0.136,12.3,12.3,0.544,0.55,0.184,0.191,100.42,101.39,84.5,101.39,0.086,1555,2.0,3.7
1626188,Quinn Cook,Quinn,1610612739,CLE,28.0,23,13,10,0.565,157.355,29,68,0.426,11,26,0.423,7,8,0.875,2,15,17,18,7,4,1,7,10,5,76,-9,131.4,0,0,132.0,2,2020-21,Quinn Cook,6.8,102.7,100.3,100.3,103.0,104.2,104.2,-0.3,-3.9,-3.9,0.184,2.57,18.8,0.012,0.084,0.049,7.3,7.3,0.507,0.531,0.204,0.214,101.9,102.49,85.41,102.49,0.098,338,1.3,3.0
1629683,Quinndary Weatherspoon,Quinndary,1610612759,SAS,24.0,20,8,12,0.4,121.09,16,35,0.457,1,6,0.167,13,16,0.813,3,8,11,8,10,8,2,4,18,10,46,-59,91.2,0,0,86.0,1,2020-21,Quinndary Weatherspoon,6.1,94.9,94.3,94.3,118.2,116.9,116.9,-23.3,-22.6,-22.6,0.107,0.8,13.3,0.024,0.07,0.046,16.7,16.7,0.471,0.547,0.18,0.185,102.5,103.46,86.22,103.46,0.046,261,0.8,1.8
1630181,R.J. Hampton,R.J.,1610612753,ORL,20.0,51,20,31,0.392,888.2833333333333,136,313,0.435,27,87,0.31,55,82,0.671,29,150,179,87,53,21,10,19,61,69,354,-284,739.3,3,0,709.0,2,2020-21,R.J. Hampton,17.4,103.0,102.6,102.6,115.7,116.7,116.7,-12.7,-14.2,-14.2,0.155,1.64,17.8,0.03,0.162,0.094,10.8,10.8,0.478,0.507,0.191,0.196,102.2,101.94,84.95,101.94,0.085,1879,2.7,6.1
1629628,RJ Barrett,RJ,1610612752,NYK,21.0,72,41,31,0.569,2510.8816666666667,467,1060,0.441,124,309,0.401,206,276,0.746,68,346,414,217,139,53,20,86,188,224,1264,137,2166.3,5,0,2165.0,1,2020-21,RJ Barrett,34.9,108.3,110.0,110.0,105.9,107.2,107.2,2.4,2.7,2.7,0.134,1.56,14.1,0.027,0.13,0.079,9.0,9.0,0.499,0.535,0.228,0.232,98.96,97.54,81.29,97.54,0.095,5101,6.5,14.7
200765,Rajon Rondo,Rajon,1610612746,LAC,35.0,45,28,17,0.622,769.32,95,215,0.442,36,89,0.404,16,17,0.941,18,92,110,199,79,37,4,17,53,32,242,22,716.5,0,0,669.0,2,2020-21,Rajon Rondo,17.1,108.2,107.7,107.7,107.4,106.8,106.8,0.9,1.0,1.0,0.375,2.52,39.8,0.023,0.113,0.069,15.8,15.8,0.526,0.544,0.166,0.173,98.57,99.08,82.57,99.08,0.11,1591,2.1,4.8
203526,Raul Neto,Raul,1610612764,WAS,29.0,64,30,34,0.469,1403.2,209,447,0.468,64,164,0.39,75,85,0.882,28,128,156,146,53,73,6,31,109,120,557,-21,1147.2,0,0,1081.0,1,2020-21,Raul Neto,21.9,109.2,109.3,109.3,109.6,110.3,110.3,-0.4,-1.0,-1.0,0.141,2.75,21.3,0.019,0.087,0.053,7.7,7.8,0.539,0.575,0.155,0.159,106.46,106.03,88.36,106.03,0.086,3104,3.3,7.0
1629034,Ray Spalding,Ray,1610612745,HOU,24.0,2,0,2,0.0,18.73333333333333,2,4,0.5,0,1,0.0,0,2,0.0,2,2,4,0,3,0,2,0,3,1,4,-7,11.8,0,0,12.0,1,2020-21,Ray Spalding,9.4,91.7,90.9,90.9,108.3,106.8,106.8,-16.6,-15.9,-15.9,0.0,0.0,0.0,0.083,0.083,0.083,37.5,38.1,0.5,0.41,0.157,0.156,111.46,112.74,93.95,112.74,-0.026,44,1.0,2.0
1629730,Rayjon Tucker,Rayjon,1610612755,PHI,23.0,14,8,6,0.571,68.15,9,18,0.5,2,7,0.286,14,19,0.737,1,10,11,6,4,2,0,3,8,16,34,-12,58.2,0,0,57.0,1,2020-21,Rayjon Tucker,4.9,98.3,96.1,96.1,108.9,101.3,101.3,-10.6,-5.2,-5.2,0.154,1.5,16.2,0.012,0.164,0.075,10.8,11.0,0.556,0.645,0.176,0.177,104.06,109.17,90.98,109.17,0.119,153,0.6,1.3
203493,Reggie Bullock Jr.,Reggie,1610612752,NYK,30.0,65,38,27,0.585,1949.27,248,561,0.442,163,398,0.41,50,55,0.909,16,207,223,99,45,52,11,13,146,34,709,107,1269.1,0,0,1320.0,1,2020-21,Reggie Bullock Jr.,30.0,108.3,109.7,109.7,106.1,107.2,107.2,2.1,2.5,2.5,0.072,2.2,13.8,0.008,0.102,0.056,6.3,6.2,0.587,0.606,0.14,0.145,98.39,97.29,81.08,97.29,0.074,3955,3.8,8.6
202704,Reggie Jackson,Reggie,1610612746,LAC,31.0,67,43,24,0.642,1544.145,263,585,0.45,122,282,0.433,67,82,0.817,24,168,192,205,74,41,7,20,127,83,715,246,1322.9,0,0,1330.0,1,2020-21,Reggie Jackson,23.0,116.5,116.7,116.7,108.9,109.3,109.3,7.6,7.4,7.4,0.185,2.77,22.8,0.016,0.107,0.063,8.2,8.2,0.554,0.576,0.195,0.2,99.35,99.08,82.57,99.08,0.091,3192,3.9,8.7
1629617,Reggie Perry,Reggie,1610612751,BKN,21.0,26,18,8,0.692,210.67,32,78,0.41,4,21,0.19,10,13,0.769,27,46,73,14,15,6,6,11,40,9,78,-36,207.6,1,0,193.0,1,2020-21,Reggie Perry,8.1,108.2,106.1,106.1,113.7,113.4,113.4,-5.5,-7.3,-7.3,0.097,0.93,12.5,0.117,0.204,0.16,13.4,13.3,0.436,0.466,0.19,0.199,100.79,101.96,84.97,101.96,0.064,446,1.2,3.0
1626158,Richaun Holmes,Richaun,1610612758,SAC,27.0,61,29,32,0.475,1781.4033333333334,366,575,0.637,2,11,0.182,135,170,0.794,144,360,504,101,75,39,96,30,213,145,869,9,1955.3,21,0,1746.0,1,2020-21,Richaun Holmes,29.2,113.8,114.9,114.9,113.0,114.6,114.6,0.8,0.3,0.3,0.082,1.35,12.3,0.081,0.196,0.14,9.1,9.1,0.638,0.669,0.173,0.177,101.68,100.46,83.72,100.46,0.122,3728,6.0,9.4
201937,Ricky Rubio,Ricky,1610612750,MIN,30.0,68,23,45,0.338,1771.57,193,498,0.388,66,214,0.308,130,150,0.867,28,195,223,433,111,98,4,32,139,138,582,-186,1694.1,4,0,1508.0,1,2020-21,Ricky Rubio,26.1,108.0,109.3,109.3,112.9,114.3,114.3,-5.0,-5.0,-5.0,0.33,3.9,39.2,0.014,0.11,0.06,10.0,10.0,0.454,0.516,0.155,0.158,104.59,103.33,86.1,103.33,0.098,3816,2.8,7.3
203496,Robert Covington,Robert,1610612757,POR,30.0,70,42,28,0.6,2242.778333333333,204,509,0.401,135,356,0.379,50,62,0.806,61,405,466,117,64,101,84,16,195,67,593,203,1818.7,6,0,1681.0,1,2020-21,Robert Covington,32.0,117.0,118.6,118.6,112.9,113.8,113.8,4.1,4.8,4.8,0.066,1.83,16.3,0.026,0.183,0.102,8.9,8.9,0.533,0.553,0.114,0.115,100.79,99.68,83.07,99.68,0.072,4649,2.9,7.3
1629606,Robert Franks,Robert,1610612753,ORL,24.0,7,0,7,0.0,100.71666666666668,13,28,0.464,5,15,0.333,12,13,0.923,6,8,14,5,2,3,3,1,8,11,43,-25,83.3,0,0,79.0,1,2020-21,Robert Franks,14.4,106.9,106.0,106.0,119.9,120.5,120.5,-13.0,-14.4,-14.4,0.07,2.5,12.2,0.053,0.082,0.066,4.9,4.9,0.554,0.638,0.148,0.152,101.13,101.27,84.4,101.27,0.091,215,1.9,4.0
1629057,Robert Williams III,Robert,1610612738,BOS,23.0,52,29,23,0.558,985.25,186,258,0.721,0,2,0.0,45,73,0.616,133,225,358,94,52,43,91,8,105,57,417,8,1337.6,4,0,1137.0,1,2020-21,Robert Williams III,18.9,113.0,112.4,112.4,112.6,112.0,112.0,0.4,0.4,0.4,0.137,1.81,21.6,0.136,0.232,0.184,12.0,11.9,0.721,0.719,0.145,0.15,99.43,99.97,83.31,99.97,0.152,2052,3.6,5.0
1630218,Robert Woodard II,Robert,1610612758,SAC,21.0,13,3,10,0.231,45.38,8,20,0.4,1,6,0.167,3,8,0.375,4,12,16,2,1,0,3,0,4,5,20,11,50.2,0,0,45.0,1,2020-21,Robert Woodard II,3.5,115.9,107.5,107.5,105.4,101.0,101.0,10.5,6.6,6.6,0.056,2.0,7.4,0.08,0.235,0.158,3.7,3.8,0.425,0.425,0.21,0.222,103.66,110.0,91.67,110.0,0.079,106,0.6,1.5
201577,Robin Lopez,Robin,1610612764,WAS,33.0,71,34,37,0.479,1353.565,269,425,0.633,5,18,0.278,99,137,0.723,141,131,272,55,75,15,44,26,109,140,642,-13,1152.9,3,0,1092.0,1,2020-21,Robin Lopez,19.1,106.6,107.9,107.9,108.7,109.0,109.0,-2.1,-1.1,-1.1,0.06,0.73,9.0,0.097,0.092,0.095,12.2,12.2,0.639,0.661,0.169,0.172,104.41,103.69,86.41,103.69,0.102,2933,3.8,6.0
1629066,Rodions Kurucs,Rodions,1610612749,MIL,23.0,21,10,11,0.476,124.53333333333332,11,32,0.344,6,21,0.286,3,4,0.75,5,18,23,10,13,9,4,2,16,2,31,-3,99.6,0,0,96.0,3,2020-21,Rodions Kurucs,5.9,102.6,102.5,102.5,106.0,102.8,102.8,-3.4,-0.3,-0.3,0.115,0.77,17.5,0.037,0.134,0.086,22.8,22.9,0.438,0.459,0.145,0.149,107.41,109.08,90.9,109.08,0.044,282,0.5,1.5
203918,Rodney Hood,Rodney,1610612761,TOR,28.0,55,29,26,0.527,942.7166666666668,94,260,0.362,34,113,0.301,24,28,0.857,23,80,103,53,36,24,7,8,74,37,246,-131,506.1,0,0,498.0,2,2020-21,Rodney Hood,17.1,106.8,107.4,107.4,113.7,114.0,114.0,-6.9,-6.6,-6.6,0.083,1.47,14.7,0.023,0.084,0.052,10.0,10.0,0.427,0.452,0.139,0.143,100.11,99.67,83.06,99.67,0.037,1957,1.7,4.7
203585,Rodney McGruder,Rodney,1610612765,DET,29.0,16,3,13,0.188,193.65833333333333,37,70,0.529,11,24,0.458,6,8,0.75,8,14,22,16,7,8,1,1,12,10,91,-17,161.4,0,0,158.0,1,2020-21,Rodney McGruder,12.1,111.6,111.7,111.7,115.5,115.8,115.8,-3.9,-4.0,-4.0,0.128,2.29,16.7,0.042,0.078,0.06,7.3,7.3,0.607,0.619,0.179,0.186,97.48,97.28,81.07,97.28,0.097,392,2.3,4.4
1629641,Romeo Langford,Romeo,1610612738,BOS,21.0,18,9,9,0.5,282.75,21,59,0.356,5,18,0.278,9,12,0.75,12,23,35,13,10,6,5,5,24,18,56,-67,140.5,0,0,131.0,1,2020-21,Romeo Langford,15.7,98.2,98.1,98.1,108.8,108.2,108.2,-10.6,-10.1,-10.1,0.069,1.3,14.9,0.04,0.077,0.059,11.5,11.5,0.398,0.436,0.111,0.115,100.45,100.75,83.96,100.75,0.03,590,1.2,3.3
1626178,Rondae Hollis-Jefferson,Rondae,1610612757,POR,26.0,11,6,5,0.545,107.30166666666666,9,18,0.5,0,1,0.0,9,16,0.563,11,15,26,13,2,2,4,2,15,11,27,-7,93.7,0,0,78.0,1,2020-21,Rondae Hollis-Jefferson,9.8,112.1,111.7,111.7,113.0,112.8,112.8,-0.9,-1.1,-1.1,0.169,6.5,31.7,0.08,0.14,0.107,4.9,5.0,0.5,0.539,0.105,0.106,100.32,100.65,83.88,100.65,0.074,223,0.8,1.6
1626220,Royce O'Neale,Royce,1610612762,UTA,28.0,71,51,20,0.718,2240.48,175,394,0.444,107,278,0.385,39,46,0.848,88,397,485,181,83,57,32,9,182,68,496,471,1533.5,3,0,1447.0,1,2020-21,Royce O'Neale,31.6,116.8,117.7,117.7,105.8,107.3,107.3,11.0,10.4,10.4,0.103,2.18,26.6,0.039,0.162,0.104,12.2,12.2,0.58,0.599,0.095,0.096,100.61,99.48,82.9,99.48,0.074,4639,2.5,5.5
200752,Rudy Gay,Rudy,1610612759,SAS,34.0,63,29,34,0.46,1357.6616666666666,264,628,0.42,106,278,0.381,82,102,0.804,42,261,303,88,65,45,40,21,115,80,716,130,1401.6,1,0,1383.0,1,2020-21,Rudy Gay,21.6,108.1,108.4,108.4,104.3,103.9,103.9,3.8,4.5,4.5,0.1,1.35,10.7,0.028,0.176,0.102,7.9,7.9,0.505,0.532,0.23,0.235,101.23,101.26,84.38,101.26,0.108,2865,4.2,10.0
203497,Rudy Gobert,Rudy,1610612762,UTA,29.0,71,52,19,0.732,2186.661666666667,391,579,0.675,0,4,0.0,233,374,0.623,240,720,960,89,118,40,190,41,163,347,1015,728,2872.5,49,0,2524.0,1,2020-21,Rudy Gobert,30.8,117.5,116.8,116.8,100.8,100.9,100.9,16.6,15.9,15.9,0.059,0.75,9.4,0.11,0.288,0.205,12.4,12.4,0.675,0.683,0.166,0.171,101.07,101.32,84.43,101.32,0.165,4613,5.5,8.2
1629060,Rui Hachimura,Rui,1610612764,WAS,23.0,57,29,28,0.509,1797.1866666666667,310,648,0.478,45,137,0.328,124,161,0.77,49,263,312,82,68,44,7,54,120,121,789,-111,1371.4,3,0,1330.0,1,2020-21,Rui Hachimura,31.5,108.6,109.5,109.5,110.8,112.4,112.4,-2.2,-2.8,-2.8,0.062,1.21,9.4,0.026,0.139,0.083,7.8,7.8,0.513,0.549,0.18,0.182,106.71,105.48,87.9,105.48,0.082,3950,5.4,11.4
201566,Russell Westbrook,Russell,1610612764,WAS,32.0,65,30,35,0.462,2368.846666666667,544,1238,0.439,86,273,0.315,271,413,0.656,109,641,750,763,312,89,23,73,190,309,1445,-88,3513.5,59,38,3268.0,1,2020-21,Russell Westbrook,36.4,108.5,109.2,109.2,110.0,110.4,110.4,-1.5,-1.2,-1.2,0.477,2.45,30.6,0.043,0.249,0.147,12.5,12.5,0.474,0.509,0.295,0.3,107.71,107.18,89.32,107.18,0.164,5279,8.4,19.0
1627853,Ryan Arcidiacono,Ryan,1610612741,CHI,27.0,44,20,24,0.455,450.42333333333335,49,117,0.419,25,67,0.373,13,20,0.65,5,62,67,56,10,9,0,3,47,38,136,10,317.4,0,0,302.0,1,2020-21,Ryan Arcidiacono,10.2,106.2,104.0,104.0,105.4,104.0,104.0,0.8,0.0,0.0,0.176,5.6,29.3,0.011,0.135,0.074,5.2,5.2,0.526,0.541,0.128,0.135,97.54,99.21,82.68,99.21,0.078,936,1.1,2.7
1630240,Saben Lee,Saben,1610612765,DET,22.0,48,14,34,0.292,780.595,99,210,0.471,8,23,0.348,61,89,0.685,20,77,97,174,55,32,13,25,76,82,267,-89,724.4,0,0,636.0,1,2020-21,Saben Lee,16.3,105.9,105.4,105.4,111.3,111.7,111.7,-5.4,-6.3,-6.3,0.333,3.16,36.3,0.026,0.099,0.063,11.5,11.5,0.49,0.536,0.171,0.175,98.87,98.91,82.42,98.91,0.096,1614,2.1,4.4
1630180,Saddiq Bey,Saddiq,1610612765,DET,22.0,70,19,51,0.271,1909.0166666666669,279,691,0.404,175,460,0.38,124,147,0.844,43,275,318,95,60,52,14,34,110,96,857,-213,1519.1,3,0,1577.0,1,2020-21,Saddiq Bey,27.3,104.5,105.6,105.6,109.9,111.2,111.2,-5.3,-5.6,-5.6,0.077,1.58,10.5,0.022,0.145,0.082,6.6,6.6,0.53,0.567,0.182,0.187,100.55,99.47,82.89,99.47,0.092,3960,4.0,9.9
1630241,Sam Merrill,Sam,1610612749,MIL,25.0,30,18,12,0.6,232.59833333333333,32,72,0.444,21,47,0.447,4,4,1.0,6,24,30,21,10,8,1,6,17,6,89,-38,173.5,0,0,179.0,1,2020-21,Sam Merrill,7.8,103.6,101.2,101.2,109.8,109.7,109.7,-6.2,-8.5,-8.5,0.135,2.1,20.0,0.024,0.094,0.06,9.5,9.5,0.59,0.603,0.146,0.152,103.42,104.73,87.27,104.73,0.084,510,1.1,2.4
1630253,Sean McDermott,Sean,1610612763,MEM,24.0,18,10,8,0.556,157.68666666666667,13,33,0.394,5,22,0.227,8,8,1.0,6,13,19,4,4,2,3,2,8,4,39,-57,78.8,0,0,77.0,1,2020-21,Sean McDermott,8.8,89.1,89.1,89.1,107.8,106.8,106.8,-18.7,-17.7,-17.7,0.043,1.0,8.9,0.031,0.087,0.055,8.9,9.0,0.47,0.534,0.101,0.105,102.92,103.34,86.12,103.34,0.052,341,0.7,1.8
1629635,Sekou Doumbouya,Sekou,1610612765,DET,20.0,56,15,41,0.268,869.085,107,282,0.379,26,115,0.226,45,64,0.703,39,104,143,47,44,24,9,29,94,50,285,-132,582.1,0,0,567.0,1,2020-21,Sekou Doumbouya,15.5,105.2,104.5,104.5,110.6,111.5,111.5,-5.4,-6.9,-6.9,0.08,1.07,11.7,0.045,0.117,0.082,10.9,11.0,0.426,0.459,0.176,0.181,99.26,99.17,82.64,99.17,0.045,1792,1.9,5.0
1628400,Semi Ojeleye,Semi,1610612738,BOS,26.0,56,28,28,0.5,949.81,89,221,0.403,58,158,0.367,24,32,0.75,31,116,147,37,21,17,0,10,56,36,260,5,521.9,0,0,536.0,1,2020-21,Semi Ojeleye,17.0,107.7,107.6,107.6,108.0,107.8,107.8,-0.3,-0.2,-0.2,0.054,1.76,12.6,0.032,0.121,0.076,7.2,7.2,0.534,0.553,0.114,0.118,98.81,99.0,82.5,99.0,0.063,1963,1.6,3.9
201586,Serge Ibaka,Serge,1610612746,LAC,31.0,41,24,17,0.585,954.6816666666666,186,365,0.51,39,115,0.339,43,53,0.811,73,202,275,74,44,9,47,11,76,65,454,157,1019.0,5,0,954.0,1,2020-21,Serge Ibaka,23.3,117.2,117.5,117.5,109.0,110.1,110.1,8.2,7.4,7.4,0.11,1.68,14.7,0.08,0.217,0.15,8.7,8.7,0.563,0.585,0.2,0.204,98.24,97.67,81.39,97.67,0.115,1948,4.5,8.9
203552,Seth Curry,Seth,1610612755,PHI,30.0,57,39,18,0.684,1638.2016666666666,258,552,0.467,126,280,0.45,69,77,0.896,10,126,136,155,65,44,8,16,96,64,711,319,1197.7,0,0,1232.0,1,2020-21,Seth Curry,28.7,113.8,114.7,114.7,105.4,106.5,106.5,8.4,8.2,8.2,0.131,2.38,19.4,0.006,0.074,0.042,8.1,8.1,0.582,0.607,0.169,0.173,101.29,100.4,83.66,100.4,0.084,3444,4.5,9.7
1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,22.0,35,16,19,0.457,1179.6083333333331,287,565,0.508,71,170,0.418,185,229,0.808,19,147,166,207,106,27,23,40,70,184,830,-185,1383.7,3,0,1374.0,1,2020-21,Shai Gilgeous-Alexander,33.7,106.1,107.2,107.2,113.3,114.9,114.9,-7.2,-7.7,-7.7,0.311,1.95,21.2,0.015,0.119,0.067,10.8,10.8,0.571,0.623,0.283,0.288,101.33,100.1,83.42,100.1,0.146,2462,8.2,16.1
1629003,Shake Milton,Shake,1610612755,PHI,24.0,63,46,17,0.73,1460.87,300,667,0.45,71,203,0.35,146,176,0.83,33,115,148,193,103,39,18,48,130,151,817,131,1352.1,0,0,1343.0,1,2020-21,Shake Milton,23.2,108.5,109.3,109.3,104.5,105.0,105.0,4.0,4.3,4.3,0.21,1.87,18.6,0.022,0.076,0.049,9.9,9.9,0.503,0.549,0.239,0.246,102.04,101.45,84.54,101.45,0.101,3087,4.8,10.6
1627885,Shaquille Harrison,Shaquille,1610612743,DEN,27.0,34,27,7,0.794,332.3983333333333,26,78,0.333,3,16,0.188,18,22,0.818,7,41,48,25,11,17,5,9,33,18,73,-75,223.1,0,0,193.0,2,2020-21,Shaquille Harrison,9.8,100.5,98.2,98.2,108.0,108.3,108.3,-7.5,-10.1,-10.1,0.109,2.27,20.2,0.02,0.117,0.068,8.9,8.9,0.353,0.416,0.124,0.13,101.82,102.89,85.74,102.89,0.047,711,0.8,2.3
1628414,Sindarius Thornwell,Sindarius,1610612753,ORL,26.0,21,7,14,0.333,216.8383333333333,15,46,0.326,7,23,0.304,4,8,0.5,3,15,18,21,7,13,2,3,15,6,41,-8,132.1,0,0,117.0,2,2020-21,Sindarius Thornwell,10.3,103.4,102.6,102.6,105.5,104.6,104.6,-2.1,-2.0,-2.0,0.135,3.0,26.9,0.013,0.067,0.039,9.0,9.0,0.402,0.414,0.11,0.113,99.59,100.39,83.66,100.39,0.043,454,0.7,2.2
