,TEAM_ID,TEAM_NAME,W,L,W_PCT,PTS,FEATURE_SEASON,OFF_RATING,DEF_RATING,NET_RATING,AST_RATIO,OREB_PCT,DREB_PCT,TM_TOV_PCT,TS_PCT,PACE,NEXT_SEASON_WINS,TARGET_SEASON
27,1610612761,Toronto Raptors,27,45,0.375,8011,2020-21,111.6,112.0,-0.4,17.7,0.256,0.716,0.133,0.567,99.57,48,2021-22
28,1610612762,Utah Jazz,52,20,0.722,8382,2020-21,116.5,107.5,9.0,17.3,0.284,0.757,0.142,0.597,99.37,49,2021-22
29,1610612764,Washington Wizards,34,38,0.472,8398,2020-21,110.7,112.3,-1.6,17.8,0.25,0.736,0.137,0.569,104.67,35,2021-22
0,1610612737,Atlanta Hawks,43,39,0.524,9343,2021-22,115.4,113.7,1.6,18.1,0.269,0.731,0.12,0.581,98.67,41,2022-23
1,1610612738,Boston Celtics,51,31,0.622,9164,2021-22,113.6,106.2,7.4,18.2,0.277,0.725,0.139,0.578,97.26,57,2022-23
2,1610612751,Brooklyn Nets,44,38,0.537,9258,2021-22,113.2,112.3,0.9,18.3,0.281,0.704,0.141,0.576,99.4,45,2022-23
3,1610612766,Charlotte Hornets,43,39,0.524,9457,2021-22,113.6,113.1,0.5,19.6,0.27,0.706,0.131,0.572,100.52,27,2022-23
4,1610612741,Chicago Bulls,46,36,0.561,9152,2021-22,112.7,113.2,-0.5,17.8,0.249,0.735,0.13,0.579,98.76,40,2022-23
5,1610612739,Cleveland Cavaliers,44,38,0.537,8839,2021-22,111.0,108.9,2.1,18.7,0.277,0.724,0.148,0.571,96.83,51,2022-23
6,1610612742,Dallas Mavericks,52,30,0.634,8858,2021-22,112.5,109.1,3.5,17.8,0.256,0.733,0.13,0.572,95.64,38,2022-23
7,1610612743,Denver Nuggets,48,34,0.585,9243,2021-22,113.8,111.5,2.3,20.0,0.268,0.752,0.146,0.59,98.41,53,2022-23
8,1610612765,Detroit Pistons,23,59,0.28,8596,2021-22,105.6,113.3,-7.7,17.1,0.276,0.707,0.143,0.533,98.81,17,2022-23
9,1610612744,Golden State Warriors,53,29,0.646,9102,2021-22,112.1,106.6,5.5,19.5,0.269,0.736,0.15,0.582,98.74,44,2022-23
10,1610612745,Houston Rockets,20,62,0.244,8997,2021-22,108.1,116.4,-8.3,17.1,0.265,0.71,0.162,0.565,101.16,22,2022-23
11,1610612754,Indiana Pacers,25,57,0.305,9140,2021-22,111.9,115.5,-3.6,18.1,0.31,0.725,0.145,0.564,98.55,35,2022-23
12,1610612746,LA Clippers,42,40,0.512,8890,2021-22,109.5,109.5,0.0,17.7,0.254,0.706,0.139,0.564,98.51,44,2022-23
13,1610612747,Los Angeles Lakers,33,49,0.402,9192,2021-22,110.0,112.8,-2.9,17.3,0.256,0.72,0.142,0.567,100.47,43,2022-23
14,1610612763,Memphis Grizzlies,56,26,0.683,9480,2021-22,114.3,108.9,5.3,17.9,0.338,0.726,0.13,0.553,100.52,51,2022-23
15,1610612748,Miami Heat,53,29,0.646,9022,2021-22,113.0,108.4,4.5,18.8,0.278,0.735,0.149,0.584,96.53,44,2022-23
16,1610612749,Milwaukee Bucks,51,31,0.622,9470,2021-22,114.3,111.1,3.2,17.3,0.269,0.747,0.133,0.58,100.59,58,2022-23
17,1610612750,Minnesota Timberwolves,46,36,0.561,9507,2021-22,113.8,111.0,2.7,18.1,0.284,0.706,0.141,0.573,101.47,42,2022-23
18,1610612740,New Orleans Pelicans,36,46,0.439,8962,2021-22,111.2,112.0,-0.8,18.1,0.306,0.742,0.143,0.557,98.02,42,2022-23
19,1610612752,New York Knicks,37,45,0.451,8731,2021-22,109.7,110.2,-0.4,16.4,0.291,0.74,0.137,0.55,96.42,47,2022-23
20,1610612760,Oklahoma City Thunder,24,58,0.293,8506,2021-22,103.8,111.7,-8.0,16.4,0.256,0.727,0.14,0.53,99.39,40,2022-23
21,1610612753,Orlando Magic,22,60,0.268,8547,2021-22,103.9,112.1,-8.1,17.4,0.249,0.735,0.144,0.538,99.71,34,2022-23
22,1610612755,Philadelphia 76ers,51,31,0.622,9015,2021-22,113.0,110.2,2.8,17.9,0.246,0.724,0.129,0.578,96.71,54,2022-23
23,1610612756,Phoenix Suns,64,18,0.78,9416,2021-22,114.2,106.8,7.5,19.5,0.264,0.728,0.129,0.581,100.26,45,2022-23
24,1610612757,Portland Trail Blazers,27,55,0.329,8711,2021-22,107.3,116.3,-9.1,17.0,0.268,0.721,0.146,0.55,98.74,33,2022-23
25,1610612758,Sacramento Kings,30,52,0.366,9045,2021-22,109.6,114.8,-5.2,17.3,0.259,0.714,0.14,0.561,100.1,48,2022-23
26,1610612759,San Antonio Spurs,34,48,0.415,9279,2021-22,111.9,111.7,0.2,19.5,0.281,0.711,0.126,0.556,100.51,22,2022-23
27,1610612761,Toronto Raptors,48,34,0.585,8970,2021-22,112.1,109.9,2.2,16.1,0.325,0.714,0.128,0.543,96.63,41,2022-23
28,1610612762,Utah Jazz,49,33,0.598,9316,2021-22,116.2,110.0,6.2,16.7,0.3,0.738,0.143,0.589,97.5,37,2022-23
29,1610612764,Washington Wizards,35,47,0.427,8907,2021-22,110.2,113.6,-3.4,18.5,0.247,0.731,0.133,0.568,97.8,35,2022-23
0,1610612737,Atlanta Hawks,41,41,0.5,9711,2022-23,115.5,115.4,0.1,17.6,0.289,0.717,0.126,0.579,101.56,36,2023-24
1,1610612738,Boston Celtics,57,25,0.695,9671,2022-23,117.3,110.6,6.7,19.1,0.255,0.746,0.133,0.6,99.15,64,2023-24
2,1610612751,Brooklyn Nets,45,37,0.549,9295,2022-23,114.6,113.5,1.1,18.9,0.234,0.689,0.139,0.598,98.77,32,2023-24
3,1610612766,Charlotte Hornets,27,55,0.329,9098,2022-23,108.4,114.7,-6.3,17.8,0.276,0.717,0.139,0.551,101.47,21,2023-24
4,1610612741,Chicago Bulls,40,42,0.488,9276,2022-23,112.8,111.5,1.3,18.1,0.236,0.736,0.133,0.587,99.18,39,2023-24
5,1610612739,Cleveland Cavaliers,51,31,0.622,9205,2022-23,115.5,109.9,5.6,18.6,0.273,0.715,0.137,0.59,96.27,48,2023-24
6,1610612742,Dallas Mavericks,38,44,0.463,9366,2022-23,115.9,116.1,-0.2,17.4,0.226,0.717,0.124,0.599,97.21,50,2023-24
7,1610612743,Denver Nuggets,53,29,0.646,9495,2022-23,116.8,113.5,3.3,20.5,0.289,0.727,0.147,0.601,98.74,57,2023-24
8,1610612765,Detroit Pistons,17,65,0.207,9045,2022-23,109.9,117.8,-7.9,16.7,0.292,0.702,0.15,0.561,99.88,14,2023-24
9,1610612744,Golden State Warriors,44,38,0.537,9753,2022-23,115.1,113.4,1.7,20.4,0.277,0.719,0.158,0.6,102.54,46,2023-24
10,1610612745,Houston Rockets,22,60,0.268,9081,2022-23,110.5,118.6,-8.1,16.0,0.344,0.729,0.162,0.554,99.74,41,2023-24
11,1610612754,Indiana Pacers,35,47,0.427,9535,2022-23,113.8,117.1,-3.3,18.9,0.285,0.685,0.146,0.581,101.68,47,2023-24
12,1610612746,LA Clippers,44,38,0.537,9314,2022-23,114.0,113.6,0.5,17.5,0.273,0.731,0.143,0.588,98.84,51,2023-24
13,1610612747,Los Angeles Lakers,43,39,0.524,9608,2022-23,113.9,113.2,0.7,17.9,0.269,0.727,0.137,0.582,101.92,47,2023-24
14,1610612763,Memphis Grizzlies,51,31,0.622,9587,2022-23,114.7,110.7,4.0,18.2,0.302,0.711,0.133,0.57,101.5,27,2023-24
15,1610612748,Miami Heat,44,38,0.537,8977,2022-23,112.3,112.8,-0.5,17.8,0.274,0.733,0.138,0.574,96.76,46,2023-24
16,1610612749,Milwaukee Bucks,58,24,0.707,9589,2022-23,114.3,110.9,3.4,18.1,0.284,0.745,0.143,0.583,101.45,49,2023-24
17,1610612750,Minnesota Timberwolves,42,40,0.512,9494,2022-23,113.3,113.1,0.2,18.6,0.258,0.703,0.15,0.592,101.55,56,2023-24
18,1610612740,New Orleans Pelicans,42,40,0.512,9378,2022-23,113.8,112.0,1.9,18.5,0.29,0.732,0.145,0.582,99.58,49,2023-24
19,1610612752,New York Knicks,47,35,0.573,9514,2022-23,117.0,114.2,2.8,16.6,0.318,0.727,0.131,0.577,97.75,50,2023-24
20,1610612760,Oklahoma City Thunder,40,42,0.488,9633,2022-23,114.2,113.2,1.0,17.2,0.289,0.693,0.127,0.57,101.94,57,2023-24
21,1610612753,Orlando Magic,34,48,0.415,9136,2022-23,111.3,113.7,-2.3,17.0,0.281,0.73,0.151,0.573,99.66,47,2023-24
22,1610612755,Philadelphia 76ers,54,28,0.659,9448,2022-23,117.0,112.7,4.4,18.6,0.258,0.721,0.139,0.608,97.44,47,2023-24
23,1610612756,Phoenix Suns,45,37,0.549,9319,2022-23,114.5,112.3,2.2,19.3,0.307,0.714,0.136,0.57,98.83,49,2023-24
24,1610612757,Portland Trail Blazers,33,49,0.402,9299,2022-23,114.0,118.0,-4.0,17.8,0.264,0.709,0.145,0.589,99.25,21,2023-24
25,1610612758,Sacramento Kings,48,34,0.585,9898,2022-23,118.6,116.0,2.6,19.3,0.265,0.731,0.133,0.608,100.99,46,2023-24
26,1610612759,San Antonio Spurs,22,60,0.268,9269,2022-23,109.7,119.6,-9.9,18.7,0.299,0.709,0.148,0.554,102.07,22,2023-24
27,1610612761,Toronto Raptors,41,41,0.5,9254,2022-23,114.6,113.1,1.5,17.2,0.316,0.721,0.118,0.555,97.85,25,2023-24
28,1610612762,Utah Jazz,37,45,0.451,9600,2022-23,115.3,116.0,-0.7,18.2,0.308,0.711,0.151,0.584,101.02,31,2023-24
29,1610612764,Washington Wizards,35,47,0.427,9279,2022-23,113.7,114.9,-1.2,18.5,0.273,0.724,0.142,0.585,99.16,15,2023-24
0,1610612737,Atlanta Hawks,36,46,0.439,9703,2023-24,116.4,118.4,-2.0,18.4,0.308,0.717,0.133,0.576,100.84,40,2024-25
1,1610612738,Boston Celtics,64,18,0.78,9887,2023-24,122.2,110.6,11.7,19.3,0.287,0.726,0.121,0.609,97.98,61,2024-25
2,1610612751,Brooklyn Nets,32,50,0.39,9050,2023-24,112.4,115.4,-2.9,18.6,0.289,0.715,0.134,0.561,97.56,26,2024-25
3,1610612766,Charlotte Hornets,21,61,0.256,8740,2023-24,108.6,119.2,-10.6,18.4,0.253,0.709,0.14,0.56,97.81,19,2024-25
4,1610612741,Chicago Bulls,39,43,0.476,9206,2023-24,114.0,115.7,-1.7,18.2,0.291,0.717,0.124,0.568,96.94,39,2024-25
5,1610612739,Cleveland Cavaliers,48,34,0.585,9236,2023-24,114.7,112.1,2.5,20.2,0.274,0.721,0.138,0.586,97.62,64,2024-25
6,1610612742,Dallas Mavericks,50,32,0.61,9664,2023-24,117.0,114.9,2.1,18.5,0.257,0.711,0.124,0.592,100.6,39,2024-25
7,1610612743,Denver Nuggets,57,25,0.695,9418,2023-24,117.8,112.3,5.5,20.9,0.3,0.718,0.13,0.589,97.43,50,2024-25
8,1610612765,Detroit Pistons,14,68,0.171,9010,2023-24,109.0,118.0,-9.0,18.2,0.277,0.73,0.151,0.562,100.45,44,2024-25
9,1610612744,Golden State Warriors,46,36,0.561,9657,2023-24,116.9,114.5,2.4,20.1,0.315,0.725,0.142,0.586,99.91,48,2024-25
10,1610612745,Houston Rockets,41,41,0.5,9375,2023-24,113.7,112.8,0.9,17.7,0.294,0.722,0.127,0.565,99.59,52,2024-25
11,1610612754,Indiana Pacers,47,35,0.573,10110,2023-24,120.5,117.6,2.9,21.0,0.284,0.7,0.126,0.606,102.16,50,2024-25
12,1610612746,LA Clippers,51,31,0.622,9481,2023-24,117.9,114.6,3.4,18.7,0.283,0.705,0.134,0.599,97.93,50,2024-25
13,1610612747,Los Angeles Lakers,47,35,0.573,9679,2023-24,115.4,114.8,0.6,20.1,0.244,0.725,0.137,0.601,101.38,50,2024-25
14,1610612763,Memphis Grizzlies,27,55,0.329,8677,2023-24,106.8,113.7,-6.9,17.9,0.287,0.706,0.152,0.543,98.68,48,2024-25
15,1610612748,Miami Heat,46,36,0.561,9032,2023-24,113.3,111.5,1.8,19.1,0.261,0.734,0.13,0.578,96.88,37,2024-25
16,1610612749,Milwaukee Bucks,49,33,0.598,9756,2023-24,117.6,115.0,2.6,19.0,0.255,0.731,0.128,0.601,100.51,48,2024-25
17,1610612750,Minnesota Timberwolves,56,26,0.683,9264,2023-24,114.6,108.4,6.3,19.3,0.275,0.725,0.144,0.594,97.79,49,2024-25
18,1610612740,New Orleans Pelicans,49,33,0.598,9436,2023-24,116.5,111.9,4.6,19.4,0.278,0.725,0.132,0.591,98.7,21,2024-25
19,1610612752,New York Knicks,50,32,0.61,9249,2023-24,117.3,112.4,4.9,17.8,0.333,0.729,0.138,0.574,95.96,51,2024-25
20,1610612760,Oklahoma City Thunder,57,25,0.695,9847,2023-24,118.3,111.0,7.3,19.4,0.25,0.698,0.125,0.608,100.85,68,2024-25
21,1610612753,Orlando Magic,47,35,0.573,9058,2023-24,112.9,110.8,2.2,18.1,0.297,0.737,0.15,0.577,97.37,41,2024-25
22,1610612755,Philadelphia 76ers,47,35,0.573,9397,2023-24,116.2,113.0,3.1,18.0,0.292,0.701,0.122,0.574,98.17,24,2024-25
23,1610612756,Phoenix Suns,49,33,0.598,9532,2023-24,116.8,113.7,3.1,19.4,0.292,0.714,0.15,0.603,99.0,36,2024-25
24,1610612757,Portland Trail Blazers,21,61,0.256,8722,2023-24,107.6,116.6,-9.0,16.7,0.32,0.697,0.154,0.539,97.88,36,2024-25
25,1610612758,Sacramento Kings,46,36,0.561,9558,2023-24,116.2,114.4,1.8,19.9,0.285,0.744,0.131,0.582,99.46,40,2024-25
26,1610612759,San Antonio Spurs,22,60,0.268,9192,2023-24,109.3,115.6,-6.4,20.5,0.269,0.721,0.148,0.563,101.8,34,2024-25
27,1610612761,Toronto Raptors,25,57,0.305,9213,2023-24,111.8,118.1,-6.3,19.9,0.281,0.694,0.139,0.566,99.91,30,2024-25
28,1610612762,Utah Jazz,31,51,0.378,9484,2023-24,114.5,119.6,-5.1,18.9,0.325,0.717,0.155,0.579,100.26,17,2024-25
29,1610612764,Washington Wizards,15,67,0.183,9327,2023-24,110.2,118.9,-8.7,19.5,0.24,0.683,0.136,0.567,103.07,18,2024-25
0,1610612737,Atlanta Hawks,40,42,0.488,9691,2024-25,113.7,114.8,-1.1,19.9,0.3,0.715,0.149,0.579,103.41,46,2025-26
1,1610612738,Boston Celtics,61,21,0.744,9534,2024-25,119.5,110.1,9.4,19.0,0.291,0.717,0.122,0.591,96.59,56,2025-26
2,1610612751,Brooklyn Nets,26,56,0.317,8619,2024-25,108.1,115.4,-7.3,18.4,0.294,0.699,0.156,0.552,96.73,20,2025-26
3,1610612766,Charlotte Hornets,19,63,0.232,8618,2024-25,106.7,115.7,-9.1,17.5,0.308,0.705,0.157,0.537,98.22,44,2025-26
4,1610612741,Chicago Bulls,39,43,0.476,9660,2024-25,113.2,114.8,-1.6,19.9,0.26,0.722,0.141,0.585,103.61,31,2025-26
5,1610612739,Cleveland Cavaliers,64,18,0.78,9999,2024-25,121.0,111.8,9.2,19.6,0.296,0.7,0.131,0.607,100.31,52,2025-26
6,1610612742,Dallas Mavericks,39,43,0.476,9364,2024-25,113.7,115.0,-1.3,18.2,0.271,0.694,0.14,0.583,100.15,26,2025-26
7,1610612743,Denver Nuggets,50,32,0.61,9902,2024-25,118.9,115.1,3.8,21.1,0.311,0.709,0.14,0.604,100.67,54,2025-26
8,1610612765,Detroit Pistons,44,38,0.537,9471,2024-25,114.6,112.5,2.1,18.6,0.305,0.714,0.147,0.58,100.27,60,2025-26
9,1610612744,Golden State Warriors,48,34,0.585,9331,2024-25,114.2,111.0,3.2,20.1,0.314,0.716,0.141,0.568,99.37,37,2025-26
10,1610612745,Houston Rockets,52,30,0.634,9372,2024-25,114.9,110.3,4.6,16.4,0.363,0.715,0.14,0.553,99.03,52,2025-26
11,1610612754,Indiana Pacers,50,32,0.61,9624,2024-25,115.4,113.3,2.1,20.5,0.254,0.705,0.13,0.594,100.76,19,2025-26
12,1610612746,LA Clippers,50,32,0.61,9256,2024-25,114.3,109.4,4.9,18.4,0.282,0.734,0.151,0.589,98.24,42,2025-26
13,1610612747,Los Angeles Lakers,50,32,0.61,9298,2024-25,115.0,113.8,1.2,18.9,0.273,0.702,0.142,0.593,98.34,53,2025-26
14,1610612763,Memphis Grizzlies,48,34,0.585,9980,2024-25,117.2,112.6,4.7,19.1,0.33,0.702,0.151,0.588,103.69,25,2025-26
15,1610612748,Miami Heat,37,45,0.451,9069,2024-25,112.4,112.0,0.4,19.2,0.263,0.724,0.138,0.576,97.08,43,2025-26
16,1610612749,Milwaukee Bucks,48,34,0.585,9472,2024-25,115.1,112.7,2.4,18.7,0.235,0.725,0.133,0.598,99.92,32,2025-26
17,1610612750,Minnesota Timberwolves,49,33,0.598,9372,2024-25,115.7,110.8,5.0,18.7,0.3,0.709,0.146,0.588,97.95,49,2025-26
18,1610612740,New Orleans Pelicans,21,61,0.256,9006,2024-25,109.7,119.1,-9.4,18.3,0.303,0.682,0.146,0.552,99.77,26,2025-26
19,1610612752,New York Knicks,51,31,0.622,9494,2024-25,117.3,113.3,4.0,19.6,0.305,0.71,0.134,0.589,97.64,53,2025-26
20,1610612760,Oklahoma City Thunder,68,14,0.829,9881,2024-25,119.2,106.6,12.7,18.9,0.281,0.704,0.116,0.593,100.9,64,2025-26
21,1610612753,Orlando Magic,41,41,0.5,8645,2024-25,108.9,109.1,-0.2,17.1,0.302,0.72,0.147,0.55,96.51,45,2025-26
22,1610612755,Philadelphia 76ers,24,58,0.293,8988,2024-25,111.0,117.3,-6.3,17.1,0.279,0.678,0.138,0.563,98.13,45,2025-26
23,1610612756,Phoenix Suns,36,46,0.439,9317,2024-25,114.7,117.7,-3.0,20.0,0.264,0.709,0.142,0.595,98.31,45,2025-26
24,1610612757,Portland Trail Blazers,36,46,0.439,9093,2024-25,111.0,113.7,-2.7,16.9,0.332,0.682,0.16,0.555,99.51,42,2025-26
25,1610612758,Sacramento Kings,40,42,0.488,9490,2024-25,115.9,115.3,0.6,18.8,0.294,0.728,0.133,0.582,98.91,22,2025-26
26,1610612759,San Antonio Spurs,34,48,0.415,9342,2024-25,113.5,116.3,-2.8,20.1,0.278,0.69,0.138,0.575,100.08,62,2025-26
27,1610612761,Toronto Raptors,30,52,0.366,9091,2024-25,109.6,113.6,-4.1,19.6,0.311,0.696,0.152,0.553,100.62,46,2025-26
28,1610612762,Utah Jazz,17,65,0.207,9175,2024-25,110.2,119.4,-9.2,17.9,0.311,0.705,0.17,0.568,100.85,22,2025-26
29,1610612764,Washington Wizards,18,64,0.22,8856,2024-25,105.8,118.0,-12.2,17.8,0.272,0.685,0.152,0.546,101.82,17,2025-26
