season,name,team,games,minutes,points,rebounds.total,assists,trueShootingPct,usage
2017,Dharion Tanner,CS Dominguez Hills,1,6,5,0,0,0.833,26.0
2017,Jonathan Nichols,CS Dominguez Hills,1,23,8,2,0,0.5,20.4
2017,Khaliq Ghani,CS Dominguez Hills,1,20,6,2,0,0.75,13.0
2017,Tegan Miles,Milwaukee School Of Engineering,1,16,0,1,1,,9.8
2017,Alex Darville,Milwaukee School Of Engineering,1,26,9,4,3,0.543,16.6
2017,Max Wojcik,Milwaukee School Of Engineering,1,20,5,2,0,0.285,22.9
2017,Collin Seubert,Milwaukee School Of Engineering,1,26,15,2,0,0.558,33.0
2017,Jason Palesse,Milwaukee School Of Engineering,1,20,2,3,1,0.347,12.7
2017,Travis Ballard,Milwaukee School Of Engineering,1,1,0,0,0,,0.0
2017,Karel Gavenciak,Milwaukee School Of Engineering,1,1,0,1,0,,0.0
2017,Dylan Sommerfeld,Milwaukee School Of Engineering,1,18,6,3,0,0.63,16.7
2017,Jake Gebert,Milwaukee School Of Engineering,1,4,0,1,0,,0.0
2017,Gabe Wear,Milwaukee School Of Engineering,1,9,0,1,0,,5.8
2017,Marlo Dellafosse,Milwaukee School Of Engineering,1,10,5,3,1,0.37,35.3
2017,Nolan Henton,Milwaukee School Of Engineering,1,19,2,2,1,0.25,13.7
2017,Matthew Kirmse,Milwaukee School Of Engineering,1,12,3,0,0,0.375,17.4
2017,Ben Volkmann,Milwaukee School Of Engineering,1,3,0,0,0,,0.0
2017,Anthony Briggs,Milwaukee School Of Engineering,1,1,3,0,0,1.5,52.2
2017,Luke Nelson,Milwaukee School Of Engineering,1,1,2,0,1,1.136,45.9
2017,Greg Pigg,Milwaukee School Of Engineering,1,13,6,2,0,0.338,43.7
2017,Darus Maddox,Greensboro College,2,29,11,6,1,0.431,25.6
2017,Matteo Baggio,Greensboro College,2,12,2,3,0,0.258,18.0
2017,Corey Burnette,Greensboro College,1,20,2,1,0,1.0,7.5
2017,Joseph Gatling,Greensboro College,2,53,14,6,5,0.292,28.4
2017,Demetrius Tilley,Greensboro College,2,15,2,5,0,0.333,20.7
2017,Alvin Cunningham Jr.,Greensboro College,2,41,22,7,2,0.56,26.6
2017,Donavan Griffith,Greensboro College,2,57,31,11,4,0.592,24.3
2017,Christopher Corbin,Greensboro College,2,34,3,3,0,0.307,11.6
2017,Dominic Fumbanks,Greensboro College,2,13,3,3,0,0.214,30.7
2017,Lorenzo Marry,Greensboro College,2,48,12,6,1,0.545,12.0
2017,Zedric Barnett,Greensboro College,2,24,2,1,0,0.167,14.8
2017,Torrence Outing,Greensboro College,2,17,6,6,1,0.444,25.4
2017,Hamilton Hawkins,Greensboro College,2,37,3,6,2,0.276,12.5
2017,Davon Williams,Florida Memorial,2,51,16,13,0,0.454,19.5
2017,Evens Jacques,Florida Memorial,1,14,0,3,1,0.0,3.6
2017,Travis Mitchell,Florida Memorial,2,34,3,1,2,0.178,14.1
2017,Roody Romain,Florida Memorial,2,32,2,7,0,0.25,7.9
2017,Aaron Bryant,Florida Memorial,2,55,18,7,6,0.416,23.6
2017,Charlie Nedd-Araujo,Florida Memorial,2,67,49,10,0,0.623,30.5
2017,Jaelyn Johnson-Coston,Florida Memorial,2,38,16,3,0,0.454,31.5
2017,Tymon Enwerama,Florida Memorial,1,21,2,4,1,0.225,13.3
2017,Andre Braziel,Florida Memorial,2,53,5,2,4,0.25,11.5
2017,Kody Williams,Florida Memorial,1,35,9,4,5,0.383,22.6
2017,Nathan Messer,Truman State,1,20,3,3,2,0.19,20.7
2017,Taurin Hughes,Truman State,1,10,8,2,0,0.8,32.6
2017,Jacob Socha,Truman State,1,13,2,1,1,0.25,14.3
2017,Nikola Pesic,Truman State,1,21,4,3,0,0.333,17.8
2017,Connor Erickson,Truman State,1,16,10,2,1,0.563,25.9
2017,Jake Velky,Truman State,1,16,6,0,0,0.5,20.4
2017,Dwight Sistrunk Jr.,Truman State,1,22,4,3,5,0.4,12.7
2017,Cory Myers,Truman State,1,23,6,3,2,0.51,16.0
2017,Billy Daniel,Truman State,1,11,6,1,2,0.429,33.9
2017,Connor Lusso,Truman State,1,12,7,4,1,0.478,28.4
2017,Jack Green,Truman State,1,12,8,0,1,0.68,26.7
2017,Zach Fischer,Truman State,1,14,3,1,0,0.5,10.0
2017,Kyle Kanaskie,Truman State,1,10,2,0,1,1.0,9.3
2017,Byrale Carter,E. New Mexico,1,3,0,0,0,,13.8
2017,Isaac Maldonado,E. New Mexico,1,4,0,1,0,0.0,10.4
2017,Arcaim Lallemand,E. New Mexico,1,4,1,1,1,0.568,9.1
2017,Chris Lewis,E. New Mexico,1,27,12,8,1,0.475,24.1
2017,Lamarquis Thompson,E. New Mexico,1,22,2,4,0,0.127,18.6
2017,Andre Hughes,E. New Mexico,1,14,4,1,0,0.515,11.5
2017,Shawn Shelton,E. New Mexico,1,16,4,8,0,0.228,30.5
2017,Marquise Harris,E. New Mexico,1,18,4,4,0,0.286,23.1
2017,Joe Clarke,E. New Mexico,1,25,19,3,0,0.55,30.4
2017,CoRnell Neal,E. New Mexico,1,27,4,7,1,0.2,18.5
2017,Chaunce Hill,E. New Mexico,1,7,0,2,0,0.0,5.9
2017,Lucas Bowens,E. New Mexico,1,4,0,1,0,0.0,20.8
2017,Kevin Saiz,E. New Mexico,1,4,0,0,0,0.0,20.8
2017,Javaan Mumtaz,E. New Mexico,1,15,0,1,1,0.0,16.6
2017,Chris Wyms,E. New Mexico,1,10,0,0,0,0.0,4.2
2017,Benjamin Batts,LSU Shreveport,4,120,46,11,9,0.411,24.2
2017,Malik Andrus,LSU Shreveport,4,25,6,1,0,0.51,14.3
2017,CJ McGill,LSU Shreveport,4,95,44,13,4,0.473,27.5
2017,Austin Helms,LSU Shreveport,4,8,0,2,1,0.0,27.7
2017,Uzonna Akazi,LSU Shreveport,4,81,20,17,1,0.329,20.9
2017,Rashard Owens,LSU Shreveport,4,97,55,18,4,0.649,22.2
2017,Josh Walker,LSU Shreveport,4,123,30,16,7,0.501,12.9
2017,Tyrell Springer,LSU Shreveport,4,87,36,10,16,0.528,24.5
2017,David Holmes,LSU Shreveport,4,63,6,14,1,0.214,13.0
2017,Greg Pollins,LSU Shreveport,4,82,14,11,2,0.356,14.2
2017,Anthony Walker Jr.,LSU Shreveport,1,19,2,1,0,0.167,12.9
2017,Carlos Dotson,Anderson (SC),1,17,4,3,0,0.286,26.5
2017,Warren Vinson,Anderson (SC),1,3,3,0,0,0.5,56.4
2017,Jeremy Bouton,Anderson (SC),1,19,0,3,0,0.0,8.9
2017,Randall Shaw,Anderson (SC),1,33,14,3,0,0.485,26.4
2017,Maurice Howard,Anderson (SC),1,16,0,2,4,0.0,24.7
2017,Andrew Boynton,Anderson (SC),1,24,9,4,1,0.643,16.4
2017,Luke Musselwhite,Anderson (SC),1,9,0,1,0,0.0,6.3
2017,Lester Rochez,Anderson (SC),1,14,2,4,0,0.333,20.1
2017,Chance Prandy,Anderson (SC),1,22,4,5,1,0.4,15.4
2017,Christian Jeffords,Anderson (SC),1,9,0,0,0,0.0,31.3
2017,Shawn Benard,Anderson (SC),1,24,3,2,0,0.543,15.9
2017,Lex Davis,Anderson (SC),1,10,6,2,1,0.798,21.2
2017,Demarco Jackson,Coker,2,16,4,5,2,0.515,24.1
2017,LaDarius Williams,Coker,2,45,10,9,1,0.339,15.2
2017,Larry Cooper,Coker,2,23,6,4,0,0.75,13.2
2017,Chase Brewington,Coker,2,23,11,1,0,0.619,20.5
2017,Nathan Lemke,Coker,2,36,11,4,3,0.539,13.5
2017,Miguel Priest,Coker,2,44,20,16,2,0.465,28.1
2017,Roman Hall,Coker,2,53,14,5,5,0.432,19.8
2017,Jalal Abdul-Azeez,Coker,2,39,15,4,7,0.504,23.2
2017,Jordan Berry,Coker,1,10,2,2,0,0.2,22.0
2017,Deshaun Leftwich,Coker,2,27,9,2,0,0.455,20.7
2017,Jalen Hennigan,Coker,1,6,0,0,0,0.0,7.3
2017,William Asapansa-Dennis,Coker,2,2,0,0,0,,21.7
2017,Stefan Osborne,Coker,2,11,1,0,1,0.151,17.0
2017,Kevin Branch Jr ,Coker,1,11,1,0,1,0.266,7.5
2017,Jake Barrett,Coker,1,30,3,2,1,0.154,22.4
2017,JaQuez Motley,Coker,1,24,16,1,0,0.699,25.6
2017,Ezekiel Armstrong,Antelope Valley,1,15,6,1,2,0.444,20.0
2017,Miles Nolen-Webb,Antelope Valley,2,61,13,3,6,0.364,16.1
2017,Terrence Blum,Antelope Valley,3,60,20,9,4,0.469,17.5
2017,Jacob Bowman,Antelope Valley,3,55,12,12,7,0.3,21.4
2017,Jamaal Ennis,Antelope Valley,2,7,0,2,1,0.0,12.8
2017,Devonne Nolan,Antelope Valley,2,67,23,6,6,0.386,27.3
2017,Jonathan Parker,Antelope Valley,3,89,16,13,1,0.442,12.2
2017,Franky Teran,Antelope Valley,3,86,32,9,4,0.484,20.3
2017,Steve Bush,Antelope Valley,3,42,20,7,2,0.53,25.6
2017,Reggiontae Cooper,Antelope Valley,3,33,9,6,1,0.333,25.0
2017,Shane Shelton,Antelope Valley,2,36,20,2,3,0.776,18.7
2017,Aragad Abramian,Antelope Valley,3,47,17,8,4,0.428,24.9
2017,James Simon,Antelope Valley,1,2,0,1,0,,0.0
2017,Nick Anyang,Trevecca Nazarene,1,13,0,1,2,0.0,19.8
2017,Michael Thompson,Trevecca Nazarene,1,19,6,1,0,0.75,18.9
2017,Devin Whitfield,Trevecca Nazarene,1,31,16,4,1,0.468,31.6
2017,Jacob Williams,Trevecca Nazarene,1,13,3,3,0,0.375,15.8
2017,Dominic Obunaka,Trevecca Nazarene,1,8,0,0,0,0.0,18.5
2017,Donavon Henry,Trevecca Nazarene,1,4,0,1,0,0.0,25.7
2017,Cameron Paulding,Trevecca Nazarene,1,19,1,1,2,0.129,15.9
2017,Sebastian Petty,Trevecca Nazarene,1,11,4,1,1,0.5,28.0
2017,Percy Blade,Trevecca Nazarene,1,28,7,5,2,0.325,25.3
2017,James Mathis,Trevecca Nazarene,1,17,0,3,0,0.0,10.4
2017,Brannon Clay,Trevecca Nazarene,1,21,4,4,0,0.694,9.5
2017,Jarvis Jones,Trevecca Nazarene,1,16,4,2,1,0.41,15.7
2017,David Collins,Mount Saint Vincent,1,12,0,3,0,0.0,4.2
2017,Jason Barrera,Mount Saint Vincent,1,16,8,0,0,0.667,18.7
2017,Claudio Nmezi,Mount Saint Vincent,1,5,3,1,0,0.798,28.7
2017,Ramiel Coleman,Mount Saint Vincent,1,11,5,1,0,0.625,27.2
2017,Andrew Curiel,Mount Saint Vincent,1,40,12,12,1,0.595,15.1
2017,Austin Mick,Mount Saint Vincent,1,15,2,1,1,0.333,23.3
2017,Myron Hickman,Mount Saint Vincent,1,23,10,2,2,0.379,32.9
2017,Matthew Sowah,Mount Saint Vincent,1,20,10,1,1,0.421,32.1
2017,Billy Gough,Mount Saint Vincent,1,2,0,0,0,,0.0
2017,Ilir Ndreci,Mount Saint Vincent,1,4,0,1,0,,24.9
2017,Khalil Shorter,Mount Saint Vincent,1,24,0,5,3,0.0,13.4
2017,Trevor Johnson,Mount Saint Vincent,1,1,0,0,0,0.0,49.9
2017,Jesse Regina,Mount Saint Vincent,1,27,1,4,0,0.105,14.3
2017,Eon Davis Jr.,Indiana University Northwest,1,8,0,2,0,0.0,22.5
2017,John Mosser,Indiana University Northwest,1,18,0,3,1,0.0,7.5
2017,Jj Pennington,Indiana University Northwest,1,29,14,2,0,0.538,23.3
2017,Jovan Jackson,Indiana University Northwest,1,26,14,4,1,0.418,37.6
2017,Ronald Alexander,Indiana University Northwest,1,22,4,7,2,0.311,19.3
2017,Darrius Davis,Indiana University Northwest,1,24,11,2,0,0.506,20.4
2017,Trevon Wilson,Indiana University Northwest,1,2,0,2,0,0.0,32.4
2017,Khiry Moore,Indiana University Northwest,1,9,0,2,0,0.0,10.0
2017,Dylan Ramirez,Indiana University Northwest,1,7,0,0,0,,0.0
2017,Demetri Delis,Indiana University Northwest,1,2,0,0,0,,0.0
2017,Austin Williams,Indiana University Northwest,1,5,0,1,0,0.0,9.0
2017,Vince Gooden,Indiana University Northwest,1,22,8,1,0,0.383,25.4
2017,Isaiah Wilson,Indiana University Northwest,1,14,0,0,1,0.0,16.1
2017,Dwayne Haden,Indiana University Northwest,1,12,0,1,1,0.0,7.5
2017,Andy Orr,Lebanon Valley,1,36,18,8,3,0.51,30.3
2017,Will Boccanfuso,Lebanon Valley,1,25,4,4,2,0.333,16.9
2017,Caleb Barwin,Lebanon Valley,1,30,9,2,1,0.615,12.9
2017,Marquis Davis,Lebanon Valley,1,36,13,6,0,0.781,13.7
2017,Sam Light,Lebanon Valley,1,37,19,1,2,0.546,30.6
2017,Andrew Eberhart,Lebanon Valley,1,12,2,1,0,1.0,4.4
2017,Nate Dawson,Lebanon Valley,1,2,0,0,0,,0.0
2017,Ricky Bugg,Lebanon Valley,1,8,0,1,0,0.0,13.2
2017,Luke Stambaugh,Lebanon Valley,1,2,0,0,0,0.0,52.9
2017,Chris Anderson,Lebanon Valley,1,2,0,0,0,,26.4
2017,Liam Brennan,Lebanon Valley,1,2,0,0,0,0.0,52.9
2017,Cj Boxley,Lebanon Valley,1,1,0,0,0,,0.0
2017,Collin Moore,Lebanon Valley,1,4,0,0,0,,13.2
2017,Brett Gilbert,Lebanon Valley,1,3,0,0,0,,0.0
2017,Omari Dill-Pettiford,Wilmington (DE),1,22,8,5,1,0.424,28.6
2017,Miles Gillette,Wilmington (DE),1,1,0,0,0,,0.0
2017,Paul Medlin,Wilmington (DE),1,9,1,1,0,0.266,8.0
2017,Nick Richards,Wilmington (DE),1,26,15,3,2,0.447,27.7
2017,Brian Adkins,Wilmington (DE),1,12,2,3,0,0.167,25.6
2017,Tyaire Ponzo-Meek,Wilmington (DE),1,36,23,6,5,0.513,26.0
2017,Drew Johnson,Wilmington (DE),1,28,11,2,1,0.688,15.1
2017,Tajee Almon,Wilmington (DE),1,25,9,11,2,0.455,18.2
2017,Vince Kent,Wilmington (DE),1,17,2,1,1,1.0,6.8
2017,Tre Jordan,Wilmington (DE),1,1,0,0,0,0.0,38.3
2017,Terrell Grobes,Wilmington (DE),1,6,0,0,0,,0.0
2017,Masner Beauplan,Wilmington (DE),1,17,2,2,1,0.2,18.0
2017,Joey Toyama,Notre Dame College (OH),1,10,3,1,0,0.3,25.5
2017,Nathan Kellum,Notre Dame College (OH),1,19,11,6,2,0.564,21.8
2017,Will Vorhees,Notre Dame College (OH),1,30,19,11,2,0.4,46.4
2017,Drew Scarberry,Notre Dame College (OH),1,19,6,0,3,0.403,16.6
2017,Daniel Atcheson,Notre Dame College (OH),1,1,0,0,0,,0.0
2017,Jack Kelsheimer,Notre Dame College (OH),1,7,0,0,0,0.0,6.1
2017,Oliver Megins,Notre Dame College (OH),1,10,0,2,1,0.0,10.4
2017,Ja'Sean Lewis,Notre Dame College (OH),1,31,6,5,2,0.375,13.7
2017,Kobie Johnson,Notre Dame College (OH),1,28,13,2,1,0.722,15.2
2017,Kyauta Taylor,Notre Dame College (OH),1,33,1,9,0,0.046,16.6
2017,Jay Banyasz,Notre Dame College (OH),1,12,1,4,2,0.568,3.1
2017,Brady Mulkey,Southern Nazarene,1,11,2,1,1,0.5,9.1
2017,Jared Starkey,Southern Nazarene,1,5,0,0,0,,0.0
2017,Jhonathan Dunn,Southern Nazarene,1,26,11,4,0,0.55,21.2
2017,Quaylon Newton,Southern Nazarene,1,11,1,0,0,0.568,4.0
2017,Zach Johnson,Southern Nazarene,1,1,1,1,0,0.568,44.2
2017,Chris Stephens,Southern Nazarene,1,12,2,0,0,0.301,18.1
2017,Micah Speight,Southern Nazarene,1,24,6,3,4,0.63,16.2
2017,Noah Starkey,Southern Nazarene,1,20,3,3,2,0.399,17.0
2017,C.J. White,Southern Nazarene,1,22,8,3,0,0.469,21.7
2017,Lb Willis,Southern Nazarene,1,26,7,1,1,0.405,24.4
2017,Deshon Portley,Southern Nazarene,1,25,16,3,0,0.538,31.9
2017,Anton Kankaanpaa,Southern Nazarene,1,17,0,3,0,0.0,17.7
2017,Lijah Donnelly,Illinois-Springfield,2,57,11,9,7,0.274,22.4
2017,Kaj Days,Illinois-Springfield,1,27,5,6,1,0.278,19.3
2017,Brandon Van Sant,Illinois-Springfield,2,43,12,11,3,0.475,15.5
2017,Bahari Amaya,Illinois-Springfield,1,27,13,10,0,0.433,30.9
2017,Zach Steinberg,Illinois-Springfield,2,52,11,14,1,0.344,15.8
2017,Wayde Smith,Illinois-Springfield,2,3,0,0,0,,0.0
2017,Eddie Longmeyer,Illinois-Springfield,2,65,19,9,6,0.348,24.7
2017,Chidiebere Ngwe,Illinois-Springfield,2,3,2,0,0,1.0,15.2
2017,Logan Gonce,Illinois-Springfield,1,13,4,0,2,0.694,19.8
2017,Vince Walker,Illinois-Springfield,2,35,23,4,1,0.669,27.6
2017,Paxton Harmon,Illinois-Springfield,2,62,13,9,3,0.505,10.2
2017,Kay Days,Illinois-Springfield,1,13,4,3,0,0.532,22.8
2017,Luis Salgado,San Diego Christian,3,70,20,6,4,0.727,18.3
2017,Kyle Corbett,San Diego Christian,1,13,2,2,1,1.0,4.2
2017,Derek Novsek,San Diego Christian,3,84,19,9,3,0.363,20.5
2017,Hayden Fredrick,San Diego Christian,3,66,20,7,6,0.45,22.9
2017,Stephen Short,San Diego Christian,1,8,0,3,0,0.0,6.8
2017,Shawn Stanley,San Diego Christian,3,34,4,1,1,0.205,17.9
2017,Jesus Limon,San Diego Christian,3,19,2,1,0,0.2,13.6
2017,Anthony Gonzalez,San Diego Christian,3,31,0,0,2,0.0,20.0
2017,Nathan Klekas,San Diego Christian,3,78,26,14,4,0.61,18.8
2017,Caleb Singleton,San Diego Christian,2,40,12,7,3,0.505,17.5
2017,Isaiah Milan,San Diego Christian,3,89,58,9,5,0.609,29.4
2017,Keko Moore,San Diego Christian,3,54,5,4,4,0.25,11.5
2017,Brandall Buckles,San Diego Christian,1,3,2,0,0,0.5,36.5
2017,Isaiah Roman,San Diego Christian,2,4,0,0,0,,0.0
2017,Justin Garcia,San Diego Christian,2,7,0,0,2,0.0,22.0
2017,Andrew Kline,Rochester University (MI),1,19,0,1,2,0.0,14.8
2017,Armand Cartwright,Rochester University (MI),1,16,0,2,0,0.0,11.7
2017,Cap Wilson,Rochester University (MI),1,29,8,2,2,0.405,17.6
2017,Justin Nafso,Rochester University (MI),1,36,7,3,4,0.717,7.7
2017,Dimitri Pappas,Rochester University (MI),1,0,0,0,0,,
2017,Jaylen Larry,Rochester University (MI),1,33,11,6,1,0.417,21.6
2017,Angelo Griffis,Rochester University (MI),1,35,27,12,1,0.496,40.5
2017,Paris Pereira,Rochester University (MI),1,32,10,5,4,0.625,16.1
2017,Brendan Adams,Rochester University (MI),1,0,0,0,0,,
2017,Ervin Sarajlic,Missouri S&T,1,4,0,0,0,,0.0
2017,Jalen Myers,Missouri S&T,1,26,9,0,3,0.379,21.3
2017,Dulan Scott,Missouri S&T,1,15,4,3,0,0.5,15.6
2017,Juwan Miller,Missouri S&T,1,34,8,6,3,0.316,18.7
2017,Brooks Gerrity,Missouri S&T,1,1,0,0,0,,0.0
2017,Rokas Paulauskas,Missouri S&T,1,21,3,5,1,0.387,15.3
2017,Jacob Bergman,Missouri S&T,1,6,0,0,0,0.0,19.0
2017,Quinn Poythress,Missouri S&T,1,19,12,2,1,0.857,17.2
2017,Randy Holmes,Missouri S&T,1,25,12,6,1,0.387,32.7
2017,Telloy Simon,Missouri S&T,1,28,16,7,3,0.601,23.9
2017,Danylo Zuikov,Missouri S&T,1,21,3,2,2,0.214,15.6
2017,Loce Hill,Allen University,3,73,18,13,12,0.314,21.2
2017,Demetrius Richardson,Allen University,4,61,53,12,2,0.586,35.0
2017,Ivory Drummer,Allen University,4,103,29,10,3,0.384,20.9
2017,Brandon Moore,Allen University,2,68,30,11,1,0.575,19.8
2017,Dexter Walker,Allen University,2,20,2,2,1,0.205,13.4
2017,Arvel Atwater,Allen University,4,112,41,19,4,0.501,17.3
2017,Johnathan Grant,Allen University,4,55,7,4,1,0.274,12.9
2017,Johnel Grant,Allen University,2,7,0,0,1,,0.0
2017,Ramon Suero,Allen University,3,34,12,4,1,0.51,19.6
2017,Avery Harris,Allen University,1,31,13,2,2,0.509,19.9
2017,Emaray Johnson,Allen University,4,65,10,3,5,0.267,13.7
2017,Donald Marshall Jr,Allen University,2,54,17,10,0,0.391,22.5
2017,Sherrod Wade,Allen University,3,50,25,9,3,0.569,22.6
2017,Da'Calvin Wright,Allen University,2,39,16,3,8,0.606,18.6
2017,Troy Bryant,Allen University,1,22,9,4,1,0.349,26.3
2017,Joshua Sallette,Allen University,1,6,0,2,0,0.0,7.5
2017,Jackson Whitley,Methodist,1,28,1,2,0,0.073,14.5
2017,Troynell Reese,Methodist,1,19,6,2,0,0.5,14.4
2017,Davion Ayabarreno,Methodist,1,29,13,3,3,0.492,23.9
2017,Victor Grayer,Methodist,1,5,4,2,0,0.5,36.5
2017,Bryan Rouse,Methodist,1,20,9,6,1,0.409,31.9
2017,Stormy Flinchum,Methodist,1,7,3,0,1,1.5,13.0
2017,Irving Aughburns,Methodist,1,15,6,2,0,0.429,30.4
2017,Blake Davis,Methodist,1,25,4,3,3,0.532,12.3
2017,Zack Jenerette,Methodist,1,6,0,3,0,0.0,7.6
2017,Jabari Brown,Methodist,1,15,2,2,0,0.25,12.2
2017,Patrick Austin,Methodist,1,2,0,0,0,,0.0
2017,Will Baggett,Methodist,1,13,7,2,0,0.7,28.1
2017,Rae Hill,Methodist,1,16,4,3,0,0.34,16.8
2017,Brendan Laing,Union (NY),1,16,6,3,0,0.532,21.6
2017,Greg King,Union (NY),1,35,11,4,0,0.628,14.5
2017,Wade McNamara,Union (NY),1,22,5,3,1,0.313,23.7
2017,Deshon Burgess,Union (NY),1,30,20,6,2,0.608,40.7
2017,Zachary Bouton,Union (NY),1,22,0,5,1,0.0,7.1
2017,Giuseppe de Spuches,Union (NY),1,1,2,0,0,1.0,52.1
2017,Kevin McNoble,Union (NY),1,16,6,0,3,1.0,9.8
2017,Mike Palleschi,Union (NY),1,5,0,1,0,0.0,10.4
2017,Weston Hannon-Bogosh,Union (NY),1,1,0,1,0,,0.0
2017,Kevin Jefferson,Union (NY),1,1,0,0,0,,0.0
2017,Martynas Simanavicius,Union (NY),1,1,0,0,0,,0.0
2017,Matt Liquori,Union (NY),1,19,5,1,3,0.625,11.0
2017,Shiraz Mumtaz,Union (NY),1,3,1,0,0,0.568,15.3
2017,Aaron Gordon,Union (NY),1,2,0,0,0,0.0,26.1
2017,Kevin Weckworth,Union (NY),1,25,12,3,0,0.545,27.1
2017,Benjamin Lee,Union (NY),1,1,0,0,0,,0.0
2017,Nick Jones,Central Baptist College,2,44,29,7,2,0.589,27.4
2017,Stephen Ramsey,Central Baptist College,2,26,0,3,1,0.0,14.5
2017,Mike Evans,Central Baptist College,2,48,10,12,1,0.628,11.7
2017,Marcelious Green,Central Baptist College,2,31,9,7,2,0.32,29.0
2017,Tony White,Central Baptist College,2,29,5,2,2,0.644,7.9
2017,Fred Albright,Central Baptist College,2,34,10,5,1,0.333,20.8
2017,Austen Burton,Central Baptist College,2,9,2,0,1,1.0,5.2
2017,Andy Ettiene,Central Baptist College,2,30,15,3,2,0.845,20.2
2017,Rob Sanders,Central Baptist College,2,10,0,0,1,0.0,18.8
2017,Bryce Evans,Central Baptist College,2,5,4,1,0,0.515,46.0
2017,Justin Harris,Central Baptist College,2,14,4,2,1,0.515,16.4
2017,LaDarius Reed,Central Baptist College,2,10,0,0,0,0.0,9.4
2017,Xavier Huskey,Central Baptist College,1,11,0,2,1,0.0,25.9
2017,Clay Anderson,Central Baptist College,2,3,0,3,1,,0.0
2017,Rickey Gipson,Central Baptist College,2,12,4,2,1,0.41,23.1
2017,Jarma Perkins,Central Baptist College,2,19,12,0,0,0.75,22.3
2017,Jordan Ford,Central Baptist College,2,30,13,2,0,0.509,26.3
2017,Marcel Swinton,Central Baptist College,2,12,0,0,1,0.0,31.4
2017,Jayln McBride,Central Baptist College,1,23,5,2,2,0.357,20.3
2017,Joseph Williams,Huston-Tillotson,2,45,9,11,2,0.461,14.9
2017,Bilal Begic,Huston-Tillotson,1,2,0,0,0,,0.0
2017,Jalen Norwood,Huston-Tillotson,2,48,15,3,3,0.593,17.9
2017,Ray Edwards,Huston-Tillotson,2,46,16,7,2,0.445,22.2
2017,Clinton Noel,Huston-Tillotson,2,26,0,2,2,0.0,13.1
2017,Quame Edwards,Huston-Tillotson,2,25,9,1,0,0.436,24.0
2017,Malcolm Ballard,Huston-Tillotson,2,60,18,3,4,0.48,20.1
2017,Dionte Forney,Huston-Tillotson,2,45,17,11,0,0.723,17.1
2017,John Robinson,Huston-Tillotson,2,7,2,1,0,0.5,27.8
2017,Manuel Hernandez,Huston-Tillotson,2,21,4,5,0,0.4,13.9
2017,Julien Tillman-Green,Huston-Tillotson,2,8,0,2,0,,0.0
2017,Japhet Davis-Sophus,Huston-Tillotson,2,15,8,1,1,0.457,44.7
2017,Bryce Allen,Huston-Tillotson,2,12,2,1,0,0.258,32.0
2017,Jermaine Dotson,Huston-Tillotson,1,19,7,0,0,0.478,21.9
2017,Vernest Dotson,Huston-Tillotson,1,21,13,2,0,0.65,22.7
2017,Dimitri Peterson,St. Mary's (TX),1,11,5,7,0,0.753,13.6
2017,Skyler Brooks,St. Mary's (TX),1,28,11,4,2,0.393,24.2
2017,Yanni Wetzell,St. Mary's (TX),1,33,19,9,0,0.603,24.3
2017,Freddie Williams,St. Mary's (TX),1,18,4,4,1,0.4,17.5
2017,Will Ferguson,St. Mary's (TX),1,36,10,4,5,0.36,24.9
2017,Robbie Benavides,St. Mary's (TX),1,15,2,2,1,0.532,8.7
2017,Octavian Wagner,St. Mary's (TX),1,8,0,0,0,0.0,16.9
2017,Lachie Woodhill,St. Mary's (TX),1,5,0,0,0,,9.0
2017,Ousmane Ba,St. Mary's (TX),1,2,0,0,0,,22.5
2017,Ed Seay,St. Mary's (TX),1,29,14,8,2,0.589,21.6
2017,Cameron Horning,St. Mary's (TX),1,6,0,1,0,,0.0
2017,A.J. McGlown,St. Mary's (TX),1,9,2,0,0,1.0,15.0
2017,Donte Falls,Lees-McRae,1,21,7,6,2,0.444,22.8
2017,Jordan Turner,Lees-McRae,1,21,11,1,1,0.564,27.1
2017,Lepreece Lynch,Lees-McRae,1,26,25,2,0,0.822,30.1
2017,Keegan Crabtree,Lees-McRae,1,3,0,0,0,0.0,32.2
2017,Marcus Anderson,Lees-McRae,1,11,3,1,1,0.798,8.3
2017,Tyriq Royal,Lees-McRae,1,5,0,1,0,,0.0
2017,Zach Wilmoth,Lees-McRae,1,6,2,1,0,0.333,24.2
2017,Avery Wallis,Lees-McRae,1,7,6,0,0,1.0,20.7
2017,Rishad Felton,Lees-McRae,1,14,9,1,0,0.9,24.2
2017,Keith Heard II,Lees-McRae,1,22,2,3,1,0.333,6.6
2017,Darius Malbon,Lees-McRae,1,5,0,1,0,0.0,19.3
2017,Jonathan Honroe,Lees-McRae,1,27,6,2,4,0.375,17.9
2017,Chad Hicks,Lees-McRae,1,13,2,3,2,0.333,14.9
2017,Charles Dickson,Lees-McRae,1,4,0,3,1,0.0,12.1
2017,Marcus Cassesa,Lees-McRae,1,15,7,1,1,0.5,22.6
2017,Tyler Zivney,Oklahoma Baptist,1,2,0,0,0,0.0,25.4
2017,Chandler Rickey,Oklahoma Baptist,1,29,17,5,0,0.539,34.6
2017,Jansen Hight,Oklahoma Baptist,1,34,0,4,0,0.0,3.0
2017,Vladimir Nemcok,Oklahoma Baptist,1,36,11,8,7,0.688,18.3
